family,offered_load,cascade_threshold,cascade_dwell_ticks,algorithm,cascade_depth,pdr,pdr_critical,total_links
waxman,0.7,1.0,1,spf-reconverge,128.0,0.07316687529886375,0.07018744766820421,264.0
waxman,0.7,1.0,1,spf-static,37.0,0.19377920375886487,0.1985874085558379,264.0
waxman,0.7,1.0,3,cspf,109.5,0.127876121031187,0.14400877467757864,264.0
waxman,0.7,1.0,3,ecmp,128.0,0.0999880545079615,0.11218827332543893,264.0
waxman,0.7,1.0,3,orbit,104.5,0.12005115889736485,0.14851557620579192,264.0
waxman,0.7,1.0,3,spf-reconverge,128.0,0.0999880545079615,0.11218827332543893,264.0
waxman,0.7,1.0,3,spf-static,37.0,0.19879440977876522,0.208319500030959,264.0
waxman,0.7,1.0,5,cspf,108.5,0.14159457312649584,0.16660009503008877,264.0
waxman,0.7,1.0,5,ecmp,124.5,0.1265306325152925,0.16584929900404394,264.0
waxman,0.7,1.0,5,orbit,104.5,0.13790133212276431,0.1728488947509843,264.0
waxman,0.7,1.0,5,spf-reconverge,124.5,0.1265306325152925,0.16584929900404394,264.0
waxman,0.7,1.0,5,spf-static,37.0,0.20380961579866558,0.21805159150608014,264.0
waxman,0.7,1.0,10,cspf,108.0,0.1908589868449847,0.250851496650108,264.0
waxman,0.7,1.0,10,ecmp,127.5,0.1813984043560813,0.28320103600443103,264.0
waxman,0.7,1.0,10,orbit,106.0,0.1892569709913226,0.2579743916859719,264.0
waxman,0.7,1.0,10,spf-reconverge,127.5,0.1813984043560813,0.28320103600443103,264.0
waxman,0.7,1.0,10,spf-static,37.0,0.21634763084841652,0.24502264070295632,264.0
waxman,0.7,1.0,20,cspf,107.0,0.27868480209296054,0.4209787641386307,264.0
waxman,0.7,1.0,20,ecmp,120.5,0.2897916324043872,0.49081600465025854,264.0
waxman,0.7,1.0,20,orbit,110.0,0.27672245087862746,0.4379489523688874,264.0
waxman,0.7,1.0,20,spf-reconverge,120.5,0.2897916324043872,0.49081600465025854,264.0
waxman,0.7,1.0,20,spf-static,37.0,0.2381414069003359,0.2979309801902538,264.0
waxman,0.7,1.0,40,cspf,63.0,0.5185245400105623,0.7649084814489425,264.0
waxman,0.7,1.0,40,ecmp,69.5,0.42649871047769644,0.799619437810294,264.0
waxman,0.7,1.0,40,orbit,67.5,0.5147239538952159,0.8043030642863256,264.0
waxman,0.7,1.0,40,spf-reconverge,69.5,0.42649871047769644,0.799619437810294,264.0
waxman,0.7,1.0,40,spf-static,32.5,0.29421386042699127,0.41024663153172114,264.0
waxman,0.9,0.75,1,cspf,171.5,0.020553342188518023,0.009649032213099196,270.0
waxman,0.9,0.75,1,ecmp,170.5,0.016322398635537083,0.013959549552985222,270.0
waxman,0.9,0.75,1,orbit,168.5,0.019669765520528716,0.011089988064412228,270.0
waxman,0.9,0.75,1,spf-reconverge,170.5,0.016322398635537083,0.013959549552985222,270.0
waxman,0.9,0.75,1,spf-static,72.0,0.06182114335158215,0.06151936331569356,270.0
waxman,0.9,0.75,3,cspf,171.5,0.03118954239207333,0.02894709663929758,270.0
waxman,0.9,0.75,3,ecmp,170.5,0.02903760965713024,0.039939919624461195,270.0
waxman,0.9,0.75,3,orbit,168.5,0.029607401705269126,0.03188208694427332,270.0
waxman,0.9,0.75,3,spf-reconverge,170.5,0.02903760965713024,0.039939919624461195,270.0
waxman,0.9,0.75,3,spf-static,72.0,0.06695543368429022,0.0708425011817063,270.0
waxman,0.9,0.75,5,cspf,171.5,0.04194849662572954,0.048245161065495965,270.0
waxman,0.9,0.75,5,ecmp,170.5,0.04206788970599072,0.06583871043152656,270.0
waxman,0.9,0.75,5,orbit,168.5,0.03966758977727711,0.05267418582413446,270.0
waxman,0.9,0.75,5,spf-reconverge,170.5,0.04206788970599072,0.06583871043152656,270.0
waxman,0.9,0.75,5,spf-static,72.0,0.07208972401699826,0.08049804620807866,270.0
waxman,0.9,0.75,10,cspf,173.5,0.07053913017721183,0.09649032213099223,270.0
waxman,0.9,0.75,10,ecmp,170.5,0.0746397310426147,0.13090060144706242,270.0
waxman,0.9,0.75,10,orbit,168.5,0.06588941348342447,0.10465443302378702,270.0
waxman,0.9,0.75,10,spf-reconverge,170.5,0.0746397310426147,0.13090060144706242,270.0
waxman,0.9,0.75,10,spf-static,72.0,0.08492544984876862,0.10783817899052403,270.0
waxman,0.9,0.75,20,cspf,172.0,0.11930167045021126,0.19240911768358265,270.0
waxman,0.9,0.75,20,ecmp,170.5,0.13384674229172572,0.2580422233575153,270.0
waxman,0.9,0.75,20,orbit,168.5,0.11381821576974847,0.19658376634098784,270.0
waxman,0.9,0.75,20,spf-reconverge,170.5,0.13384674229172572,0.2580422233575153,270.0
waxman,0.9,0.75,20,spf-static,72.0,0.11008526529104296,0.16172005451179589,270.0
waxman,0.9,0.75,40,cspf,141.5,0.27326484503436077,0.45880033724520386,270.0
waxman,0.9,0.75,40,ecmp,142.5,0.2593486501630098,0.5373717317565856,270.0
waxman,0.9,0.75,40,orbit,146.5,0.23980059079729954,0.4342282585241547,270.0
waxman,0.9,0.75,40,spf-reconverge,142.5,0.2593486501630098,0.5373717317565856,270.0
waxman,0.9,0.75,40,spf-static,66.0,0.16457107548396493,0.2569070591985304,270.0
waxman,0.9,0.8,1,cspf,158.5,0.02198799464375492,0.010825630703011107,270.0
waxman,0.9,0.8,1,ecmp,159.0,0.026160224057421674,0.016138700840806056,270.0
waxman,0.9,0.8,1,orbit,157.0,0.029099612609541567,0.012918883513604911,270.0
waxman,0.9,0.8,1,spf-reconverge,159.0,0.026160224057421674,0.016138700840806056,270.0
waxman,0.9,0.8,1,spf-static,65.5,0.06899275481124363,0.062991594505613,270.0
waxman,0.9,0.8,3,cspf,158.5,0.03335028292451783,0.03127311926503271,270.0
waxman,0.9,0.8,3,ecmp,159.0,0.0385131394434433,0.045147994646963854,270.0
waxman,0.9,0.8,3,orbit,157.0,0.03974013586487541,0.034430387119940634,270.0
waxman,0.9,0.8,3,spf-reconverge,159.0,0.0385131394434433,0.045147994646963854,270.0
waxman,0.9,0.8,3,spf-static,65.5,0.07470755720738684,0.0726191488281227,270.0
waxman,0.9,0.8,5,cspf,158.5,0.044056548059553655,0.05183305182250414,270.0
waxman,0.9,0.8,5,ecmp,159.0,0.051874834465713615,0.073802321797527,270.0
waxman,0.9,0.8,5,orbit,157.0,0.05146872005675901,0.05662539803085184,270.0
waxman,0.9,0.8,5,spf-reconverge,159.0,0.051874834465713615,0.073802321797527,270.0
waxman,0.9,0.8,5,spf-static,65.5,0.08055346005828137,0.08310160832031946,270.0
waxman,0.9,0.8,10,cspf,156.0,0.07096548508984256,0.10468178855470622,270.0
waxman,0.9,0.8,10,ecmp,159.0,0.08203704699260603,0.13884922956383483,270.0
waxman,0.9,0.8,10,orbit,157.0,0.08019968766367441,0.11326745824665921,270.0
waxman,0.9,0.8,10,spf-reconverge,159.0,0.08203704699260603,0.13884922956383483,270.0
waxman,0.9,0.8,10,spf-static,65.5,0.09357640674548429,0.10930775705081146,270.0
waxman,0.9,0.8,20,cspf,154.0,0.12855879945602378,0.20573596462387486,270.0
waxman,0.9,0.8,20,ecmp,159.0,0.1431617660093149,0.271189681372331,270.0
waxman,0.9,0.8,20,orbit,159.0,0.12859577896863178,0.21476092523427784,270.0
waxman,0.9,0.8,20,spf-reconverge,159.0,0.1431617660093149,0.271189681372331,270.0
waxman,0.9,0.8,20,spf-static,65.5,0.11878398801997442,0.16172005451179589,270.0
waxman,0.9,0.8,40,cspf,123.0,0.2929306877455284,0.49062389180699767,270.0
waxman,0.9,0.8,40,ecmp,135.5,0.26696538351324794,0.5543494522443906,270.0
waxman,0.9,0.8,40,orbit,139.0,0.26533203708603104,0.4791573080190586,270.0
waxman,0.9,0.8,40,spf-reconverge,135.5,0.26696538351324794,0.5543494522443906,270.0
waxman,0.9,0.8,40,spf-static,60.0,0.1733016326640267,0.27086946680508583,270.0
waxman,0.9,0.85,1,cspf,152.0,0.03605150482873397,0.02457600764748924,270.0
waxman,0.9,0.85,1,ecmp,157.5,0.03365902077675699,0.017630396711778837,270.0
waxman,0.9,0.85,1,orbit,146.5,0.03485240094819239,0.04190225089712097,270.0
waxman,0.9,0.85,1,spf-reconverge,157.5,0.03365902077675699,0.017630396711778837,270.0
waxman,0.9,0.85,1,spf-static,59.0,0.08324275065670247,0.0815938743015367,270.0
waxman,0.9,0.85,3,cspf,152.0,0.046852394405871835,0.047459631167713776,270.0
waxman,0.9,0.85,3,ecmp,157.5,0.04613711675911016,0.0480014029443582,270.0
waxman,0.9,0.85,3,orbit,146.5,0.04504574944646283,0.06339241765625027,270.0
waxman,0.9,0.85,3,spf-reconverge,157.5,0.04613711675911016,0.0480014029443582,270.0
waxman,0.9,0.85,3,spf-static,59.0,0.08812662735218564,0.09213283556192653,270.0
waxman,0.9,0.85,5,cspf,151.5,0.057653283983009646,0.07011696260749947,270.0
waxman,0.9,0.85,5,ecmp,157.5,0.055679939580092506,0.07760238242560308,270.0
waxman,0.9,0.85,5,orbit,146.5,0.056892177679082376,0.08408457165238231,270.0
waxman,0.9,0.85,5,spf-reconverge,157.5,0.055679939580092506,0.07760238242560308,270.0
waxman,0.9,0.85,5,spf-static,59.0,0.09301050404766881,0.10267179682231635,270.0
waxman,0.9,0.85,10,cspf,147.0,0.08625558472694261,0.125584420282689,270.0
waxman,0.9,0.85,10,ecmp,157.0,0.08955213521101926,0.1510917396420548,270.0
waxman,0.9,0.85,10,orbit,146.5,0.0805385399712914,0.13171076042210672,270.0
waxman,0.9,0.85,10,spf-reconverge,157.0,0.08955213521101926,0.1510917396420548,270.0
waxman,0.9,0.85,10,spf-static,59.0,0.10522019578637679,0.1288502016938837,270.0
waxman,0.9,0.85,20,cspf,148.5,0.1397608743977401,0.2244203513669802,270.0
waxman,0.9,0.85,20,ecmp,157.0,0.15523944595011535,0.2935988289974123,270.0
waxman,0.9,0.85,20,orbit,148.0,0.13363455960379583,0.2416238649570065,270.0
waxman,0.9,0.85,20,spf-reconverge,157.0,0.15523944595011535,0.2935988289974123,270.0
waxman,0.9,0.85,20,spf-static,59.0,0.13047280028275343,0.18084873305410687,270.0
waxman,0.9,0.85,40,cspf,107.5,0.311259398283497,0.5236750780549431,270.0
waxman,0.9,0.85,40,ecmp,124.5,0.28060751452371335,0.5612325618987482,270.0
waxman,0.9,0.85,40,orbit,125.5,0.28844934594103155,0.5076234427300238,270.0
waxman,0.9,0.85,40,spf-reconverge,124.5,0.28060751452371335,0.5612325618987482,270.0
waxman,0.9,0.85,40,spf-static,53.0,0.18578899665634174,0.2867040493496733,270.0
waxman,0.9,0.9,1,cspf,143.5,0.04065370142430429,0.03625405599543839,270.0
waxman,0.9,0.9,1,ecmp,151.0,0.03514296763031084,0.018360150578598744,270.0
waxman,0.9,0.9,1,orbit,139.5,0.03972785620284054,0.046630531726785766,270.0
waxman,0.9,0.9,1,spf-reconverge,151.0,0.03514296763031084,0.018360150578598744,270.0
waxman,0.9,0.9,1,spf-static,52.0,0.09588210949756362,0.08522582204092014,270.0
waxman,0.9,0.9,3,cspf,143.5,0.05162647495677537,0.056777694190327466,270.0
waxman,0.9,0.9,3,ecmp,151.0,0.049657409468020844,0.04999115164555586,270.0
waxman,0.9,0.9,3,orbit,139.5,0.05183810991953264,0.07233987295458781,270.0
waxman,0.9,0.9,3,spf-reconverge,151.0,0.049657409468020844,0.04999115164555586,270.0
waxman,0.9,0.9,3,spf-static,52.0,0.10033183496741589,0.0951360944081395,270.0
waxman,0.9,0.9,5,cspf,141.5,0.06379796760076198,0.07730133238521678,270.0
waxman,0.9,0.9,5,ecmp,151.0,0.06278491263349129,0.08154928249476973,270.0
waxman,0.9,0.9,5,orbit,139.5,0.06373268388056544,0.09539580127308397,270.0
waxman,0.9,0.9,5,spf-reconverge,151.0,0.06278491263349129,0.08154928249476973,270.0
waxman,0.9,0.9,5,spf-static,52.0,0.10504957666197004,0.10504636677535889,270.0
waxman,0.9,0.9,10,cspf,143.0,0.09338799195175468,0.13288095966903046,270.0
waxman,0.9,0.9,10,ecmp,154.5,0.0961971379559032,0.1574097021413856,270.0
waxman,0.9,0.9,10,orbit,140.0,0.0940633738396833,0.14997339216589795,270.0
waxman,0.9,0.9,10,spf-reconverge,154.5,0.0961971379559032,0.1574097021413856,270.0
waxman,0.9,0.9,10,spf-static,52.0,0.11746334294028762,0.12982204769340733,270.0
waxman,0.9,0.9,20,cspf,144.5,0.15166089591675025,0.24158295968327553,270.0
waxman,0.9,0.9,20,ecmp,149.5,0.16236544390079288,0.3033683969940034,270.0
waxman,0.9,0.9,20,orbit,141.5,0.15090991092494788,0.2665609607554099,270.0
waxman,0.9,0.9,20,spf-reconverge,149.5,0.16236544390079288,0.3033683969940034,270.0
waxman,0.9,0.9,20,spf-static,52.0,0.1394567068725317,0.18173814517777948,270.0
waxman,0.9,0.9,40,cspf,101.0,0.33779394186075984,0.5496037625813107,270.0
waxman,0.9,0.9,40,ecmp,112.0,0.29648495768166583,0.5896021701991798,270.0
waxman,0.9,0.9,40,orbit,112.0,0.32028692329734343,0.5630682360200474,270.0
waxman,0.9,0.9,40,spf-reconverge,112.0,0.29648495768166583,0.5896021701991798,270.0
waxman,0.9,0.9,40,spf-static,47.5,0.19998329840637424,0.2867386356103021,270.0
waxman,0.9,0.95,1,cspf,140.5,0.044897897677737275,0.04235936465972076,270.0
waxman,0.9,0.95,1,ecmp,152.5,0.03518641124463566,0.024235345481280948,270.0
waxman,0.9,0.95,1,orbit,133.0,0.05032842617709603,0.06632358540746829,270.0
waxman,0.9,0.95,1,spf-reconverge,152.5,0.03518641124463566,0.024235345481280948,270.0
waxman,0.9,0.95,1,spf-static,49.0,0.11175144038923096,0.10269269004727716,270.0
waxman,0.9,0.95,3,cspf,140.5,0.05866607100958044,0.06619549308777364,270.0
waxman,0.9,0.95,3,ecmp,152.5,0.05039152205322713,0.05909439678174306,270.0
waxman,0.9,0.95,3,orbit,133.0,0.06291822603908946,0.08984388777333338,270.0
waxman,0.9,0.95,3,spf-reconverge,152.5,0.05039152205322713,0.05909439678174306,270.0
waxman,0.9,0.95,3,spf-static,49.0,0.11633771246618166,0.11227402147759469,270.0
waxman,0.9,0.95,5,cspf,140.0,0.07354422330358369,0.09008485276251776,270.0
waxman,0.9,0.95,5,ecmp,152.5,0.06319331358260938,0.08852437199369843,270.0
waxman,0.9,0.95,5,orbit,133.0,0.07531160940255698,0.11336419013919855,270.0
waxman,0.9,0.95,5,spf-reconverge,152.5,0.06319331358260938,0.08852437199369843,270.0
waxman,0.9,0.95,5,spf-static,49.0,0.12092398454313219,0.12185535290791219,270.0
waxman,0.9,0.95,10,cspf,137.0,0.1086943787558369,0.14655906571551816,270.0
waxman,0.9,0.95,10,ecmp,151.0,0.09741198079609553,0.1619737442406029,270.0
waxman,0.9,0.95,10,orbit,133.5,0.11285327580630075,0.18068763728161114,270.0
waxman,0.9,0.95,10,spf-reconverge,151.0,0.09741198079609553,0.1619737442406029,270.0
waxman,0.9,0.95,10,spf-static,49.0,0.13238966473550856,0.14705759170012683,270.0
waxman,0.9,0.95,20,cspf,141.5,0.16472003036889102,0.2616884217044039,270.0
waxman,0.9,0.95,20,ecmp,151.0,0.16894336233009924,0.320366424651749,270.0
waxman,0.9,0.95,20,orbit,133.0,0.1686315127400994,0.30475190462919505,270.0
waxman,0.9,0.95,20,spf-reconverge,151.0,0.16894336233009924,0.320366424651749,270.0
waxman,0.9,0.95,20,spf-static,49.0,0.15532102512026114,0.19672629897429297,270.0
waxman,0.9,0.95,40,cspf,92.0,0.36296749490134783,0.5940181323142297,270.0
waxman,0.9,0.95,40,ecmp,110.5,0.30648675178081475,0.6129773358496496,270.0
waxman,0.9,0.95,40,orbit,103.5,0.3435391185618354,0.6209305265597662,270.0
waxman,0.9,0.95,40,spf-reconverge,110.5,0.30648675178081475,0.6129773358496496,270.0
waxman,0.9,0.95,40,spf-static,44.0,0.21140012784011927,0.2907629070215937,270.0
waxman,0.9,0.98,1,cspf,138.5,0.049891799956988,0.0438672893653283,270.0
waxman,0.9,0.98,1,ecmp,145.5,0.046326702309064785,0.03555506499139023,270.0
waxman,0.9,0.98,1,orbit,127.5,0.058587810014740366,0.06892105069162055,270.0
waxman,0.9,0.98,1,spf-reconverge,145.5,0.046326702309064785,0.03555506499139023,270.0
waxman,0.9,0.98,1,spf-static,46.0,0.12463509371473147,0.10601289194973099,270.0
waxman,0.9,0.98,3,cspf,138.5,0.06355989770689757,0.065400844859914,270.0
waxman,0.9,0.98,3,ecmp,145.5,0.061427716784266666,0.0688740459585019,270.0
waxman,0.9,0.98,3,orbit,127.5,0.07025615644464753,0.09093768596622204,270.0
waxman,0.9,0.98,3,spf-reconverge,145.5,0.061427716784266666,0.0688740459585019,270.0
waxman,0.9,0.98,3,spf-static,46.0,0.12898161715821832,0.11706428949123057,270.0
waxman,0.9,0.98,5,cspf,138.5,0.07814808630377547,0.09505866603389446,270.0
waxman,0.9,0.98,5,ecmp,145.5,0.07619282818691941,0.09790095227058265,270.0
waxman,0.9,0.98,5,orbit,127.0,0.08322910527626037,0.11471801787536318,270.0
waxman,0.9,0.98,5,spf-reconverge,145.5,0.07619282818691941,0.09790095227058265,270.0
waxman,0.9,0.98,5,spf-static,46.0,0.13332814060170514,0.12811568703273019,270.0
waxman,0.9,0.98,10,cspf,133.5,0.11192375086567749,0.15858804647323682,270.0
waxman,0.9,0.98,10,ecmp,146.0,0.1066932880924156,0.16947176120157828,270.0
waxman,0.9,0.98,10,orbit,127.0,0.11485520431997778,0.1891121363603589,270.0
waxman,0.9,0.98,10,spf-reconverge,146.0,0.1066932880924156,0.16947176120157828,270.0
waxman,0.9,0.98,10,spf-static,46.0,0.14419444921042224,0.15462955771734624,270.0
waxman,0.9,0.98,20,cspf,133.5,0.1775732010767581,0.28335487165704754,270.0
waxman,0.9,0.98,20,ecmp,147.0,0.17919669118338277,0.3313096122266881,270.0
waxman,0.9,0.98,20,orbit,129.0,0.17732619765643137,0.30877423848224783,270.0
waxman,0.9,0.98,20,spf-reconverge,147.0,0.17919669118338277,0.3313096122266881,270.0
waxman,0.9,0.98,20,spf-static,46.0,0.16592706642785665,0.19906268119383766,270.0
waxman,0.9,0.98,40,cspf,89.0,0.369850856129201,0.6144195391545647,270.0
waxman,0.9,0.98,40,ecmp,104.5,0.3090411601137144,0.6272726682391527,270.0
waxman,0.9,0.98,40,orbit,93.5,0.34971152875901224,0.6481356266148658,270.0
waxman,0.9,0.98,40,spf-reconverge,104.5,0.3090411601137144,0.6272726682391527,270.0
waxman,0.9,0.98,40,spf-static,42.0,0.21817217657675414,0.2947702540575804,270.0
waxman,0.9,1.0,1,cspf,135.5,0.050686132112953114,0.04930416195034377,270.0
waxman,0.9,1.0,1,ecmp,140.5,0.04376332801018907,0.03669142413023893,270.0
waxman,0.9,1.0,1,orbit,126.5,0.06280287233417885,0.08028735924340259,270.0
waxman,0.9,1.0,1,spf-reconverge,140.5,0.04376332801018907,0.03669142413023893,270.0
waxman,0.9,1.0,1,spf-static,44.5,0.12619998469898297,0.12161211731437506,270.0
waxman,0.9,1.0,3,cspf,129.0,0.07582659619443073,0.06570149961727959,270.0
waxman,0.9,1.0,3,ecmp,139.0,0.06749166558430056,0.0814246994057026,270.0
waxman,0.9,1.0,3,orbit,123.0,0.07512160691203398,0.11325847816980425,270.0
waxman,0.9,1.0,3,spf-reconverge,139.0,0.06749166558430056,0.0814246994057026,270.0
waxman,0.9,1.0,3,spf-static,44.5,0.13135637980786846,0.1314806420201844,270.0
waxman,0.9,1.0,5,cspf,130.0,0.08801316454587249,0.10176571388677952,270.0
waxman,0.9,1.0,5,ecmp,134.5,0.08433142775434717,0.11336141429103198,270.0
waxman,0.9,1.0,5,orbit,122.0,0.08966254648402752,0.13530369646799062,270.0
waxman,0.9,1.0,5,spf-reconverge,134.5,0.08433142775434717,0.11336141429103198,270.0
waxman,0.9,1.0,5,spf-static,44.5,0.136512774916754,0.14032167876619628,270.0
waxman,0.9,1.0,10,cspf,126.0,0.12660054736601417,0.18017640648588443,270.0
waxman,0.9,1.0,10,ecmp,133.5,0.12334220165572632,0.20401945649197956,270.0
waxman,0.9,1.0,10,orbit,120.0,0.12932570220172374,0.20914559203566424,270.0
waxman,0.9,1.0,10,spf-reconverge,133.5,0.12334220165572632,0.20401945649197956,270.0
waxman,0.9,1.0,10,spf-static,44.5,0.14939859097211877,0.16342375938181888,270.0
waxman,0.9,1.0,20,cspf,126.0,0.19541911350362695,0.3094872151528262,270.0
waxman,0.9,1.0,20,ecmp,134.5,0.19936802183844177,0.3788707021468311,270.0
waxman,0.9,1.0,20,orbit,125.0,0.19191614794771547,0.3515710361779282,270.0
waxman,0.9,1.0,20,spf-reconverge,134.5,0.19936802183844177,0.3788707021468311,270.0
waxman,0.9,1.0,20,spf-static,44.0,0.17345511560278465,0.21303064346358114,270.0
waxman,0.9,1.0,40,cspf,80.0,0.39630079723516637,0.6593477015204845,270.0
waxman,0.9,1.0,40,ecmp,87.0,0.32711218706401246,0.6699194420146505,270.0
waxman,0.9,1.0,40,orbit,84.5,0.3829641272734298,0.6867149235473768,270.0
waxman,0.9,1.0,40,spf-reconverge,87.0,0.32711218706401246,0.6699194420146505,270.0
waxman,0.9,1.0,40,spf-static,40.5,0.22675619170720931,0.31977066869771154,270.0
