scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
ring-n60-load0.7-regional_srlg-centralised,cspf,30,0.7076227433984292,0.11379781075314321,30,0.6846312845789215,0.0421664831434263,30,373.4983693662174,24.69816750435956,30,,,0,0.05052165000233799,0.027864474977832288,30,93.28206380517966,48.04130373748741,30
ring-n60-load0.7-regional_srlg-centralised,ecmp,30,0.7076227433984292,0.11379781075314321,30,0.6843898869672496,0.044544779215406005,30,372.9022629914683,25.67771617091546,30,,,0,0.05038395000883611,0.023280749996047234,30,94.51683217205024,48.04130373748741,30
ring-n60-load0.7-regional_srlg-centralised,orbit,30,0.7076227433984292,0.11379166769469751,30,0.6846617777491588,0.04256914701482006,30,373.55658038469255,24.799912530099107,30,,,0,0.03798879999521887,0.016248150004685158,30,92.1461199212477,48.04130373748741,30
ring-n60-load0.7-regional_srlg-centralised,spf-reconverge,30,0.7076227433984292,0.11379781075314321,30,0.6840948348716305,0.04365076698789172,30,372.94243192107086,25.002144864964578,30,,,0,0.009973699998226948,0.00601027498851181,30,94.51683217205024,48.04130373748741,30
ring-n60-load0.7-regional_srlg-centralised,spf-static,30,0.6172719540955823,0.11889336271458895,30,0.6213250298759119,0.06991551686232855,30,343.0603414038624,39.40666716898329,30,,,0,0.005736850005632732,0.008292125006846618,30,29.817565356421774,2.025118133549306,30
scale_free-n60-load0.7-cascading-centralised,cspf,30,0.9861986647536791,0.0391914225594604,30,0.6608946361601503,0.04443451861656078,30,4048.65762285551,287.9981379709634,30,0.0,0.0,30,0.13905599999270635,0.055688574982923456,30,154.032118291951,1.1490959147747049,30
scale_free-n60-load0.7-cascading-centralised,ecmp,30,0.9885760733547085,0.026318417232791935,30,0.6420291696579572,0.057177033559769885,30,3874.842266277993,420.722879979513,30,0.0,0.0,30,0.1683289500142564,0.07210015000600833,30,105.23927623696616,17.33961106124714,30
scale_free-n60-load0.7-cascading-centralised,orbit,30,0.9941525458476835,0.008976462215830372,30,0.6797318693633307,0.05434465132304722,30,4061.724344760465,155.72193904899177,30,0.2,0.2,30,0.1013533000004827,0.03810342498400132,30,109.26745841682728,47.122447301681945,30
scale_free-n60-load0.7-cascading-centralised,spf-reconverge,30,0.9543715645684463,0.0565689226780377,30,0.5840303308459007,0.05758531779484488,30,3453.499138966311,341.29725610589685,30,0.0,0.0,30,0.02818285000830656,0.017210450023412704,30,153.0,49.45942041625011,30
scale_free-n60-load0.7-cascading-centralised,spf-static,30,0.5854067077122858,0.13811104995857082,30,0.4909896227181666,0.05411806442386724,30,2892.101335344241,375.97628761717533,30,0.0,0.0,24,0.008336949998920318,0.00594880000789999,30,103.59223532881525,1.0221175964427687,30
scale_free-n60-load0.7-congestion_surge-centralised,cspf,30,0.7097865756009925,0.07715276245956992,30,0.349254777268185,0.017785602442363102,30,4802.780698099268,167.25389052097398,30,0.0,0.0,30,0.03367024999897694,0.002298049999808427,30,204.51,1.8306268342851126,30
scale_free-n60-load0.7-congestion_surge-centralised,ecmp,30,0.7420245485480365,0.089153289703922,30,0.35899277466741275,0.028419274397017524,30,4896.270346272419,377.4363606528368,30,0.0,0.0,30,0.04967400000168709,0.034246499995788326,30,153.0,17.848676118150422,30
scale_free-n60-load0.7-congestion_surge-centralised,orbit,30,0.8572756565041446,0.06654817128413715,30,0.3497382038220156,0.021238828263820675,30,4759.246198056941,294.65683913024077,30,0.0,0.0,30,0.054546750005101785,0.030997125002613757,30,207.06911416299872,51.0,30
scale_free-n60-load0.7-congestion_surge-centralised,spf-reconverge,30,0.684286917766826,0.09841516756024948,30,0.3141089053960907,0.03409830747091791,30,4326.194242821191,543.4757171099718,30,0.0,0.0,30,0.00830294999468606,0.0060091499908594415,30,153.0,1.0200000000000102,30
scale_free-n60-load0.7-congestion_surge-centralised,spf-static,30,0.684286917766826,0.09841516756024948,30,0.3141089053960907,0.03409830747091791,30,4326.194242821191,543.4757171099718,30,0.0,0.0,30,0.00854329999856418,0.008537700003216742,30,153.0,1.0200000000000102,30
scale_free-n60-load0.7-critical_link-centralised,cspf,30,0.9971077562375439,0.023723252763822034,30,0.7515133145306163,0.03847239009826697,30,4489.475053780245,179.8631288548595,30,0.0,0.0,30,0.07350135000160662,0.030249974985053996,30,109.29355921159704,46.5047037783102,30
scale_free-n60-load0.7-critical_link-centralised,ecmp,30,0.999538791805491,0.011268715287674702,30,0.6902960147642908,0.04857067798032799,30,4121.85373306414,180.99822939608703,30,0.0,0.0,30,0.1360739499941701,0.05553707499348093,30,103.09132082671715,0.9927336906315674,30
scale_free-n60-load0.7-critical_link-centralised,orbit,30,0.9993059861833749,0.0003119411594986188,30,0.7548661309310911,0.035468787047774675,30,4446.30718314258,141.58666691035432,30,0.2,0.2,30,0.0649202500062529,0.024244625004939735,30,106.22817596594452,5.388950439231337,30
scale_free-n60-load0.7-critical_link-centralised,spf-reconverge,30,0.9699130113269944,0.0542456000933883,30,0.6005339089556683,0.0561355771162072,30,3564.7711638396822,283.4387985658236,30,0.2,0.2,29,0.01820120000775205,0.010538375005126,30,104.11162408401256,41.87894347145367,30
scale_free-n60-load0.7-critical_link-centralised,spf-static,30,0.9175844839055858,0.03897293191718143,30,0.5933638146847731,0.05508426627080054,30,3513.0120797282466,280.70732011358496,30,0.0,0.0,11,0.008387650006625336,0.008459575004962971,30,104.07438917152209,48.9681067878429,30
scale_free-n60-load0.7-none-centralised,cspf,30,0.9871664601481862,0.02529502472414824,30,0.7834148235512154,0.05210558945073973,30,4562.453445312267,191.90895318935418,30,,,0,0.04589129999658326,0.03313607500240323,30,107.33324001665753,47.69672022428995,30
scale_free-n60-load0.7-none-centralised,ecmp,30,0.9887587654344324,0.044116306110780545,30,0.7000897356357261,0.028234310211349367,30,4144.721894351485,227.1849618260485,30,,,0,0.060466299997642636,0.04457410000395612,30,103.0712888211755,0.14172827985831304,30
scale_free-n60-load0.7-none-centralised,orbit,30,1.0,0.0,30,0.7705846534343046,0.032225107855017865,30,4544.543391072568,227.44976352846606,30,,,0,0.038978650001809,0.02603909999015741,30,106.40718298788886,3.7712098779844467,30
scale_free-n60-load0.7-none-centralised,spf-reconverge,30,0.9489287539907758,0.04103424311165382,30,0.6091942361157134,0.04580444855233712,30,3628.931405277487,290.29556153003887,30,,,0,0.008598000007623341,0.011765450006350875,30,104.09804829186875,37.47633638918404,30
