experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-static,0,9055378671331630187,0.18541596340623884,0.21848930053788407,0.21071071952332168,0.17739199515312665,0.15518136327250853,1215.3201585245536,5.068842575883302,3.156062004387121,0.0,0.0,False,0,0,35,0.0,0.6553485606277744,,0.007880399993155152,2,17787,0.3872595000138972
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,cspf,1,13175065122574839333,0.09335408355846024,0.07051956320414156,0.10357420343075469,0.07848365685352111,0.11635237737659283,561.1869579742789,20.69720738032782,104.1212390893887,,0.0,True,233,0,105,0.6000000000000001,0.09888286159974663,,0.18281159998150542,7,19598,0.6122602999967057
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,ecmp,1,13175065122574839333,0.08921983331880562,0.05031638251512549,0.09109796493875462,0.11694092966176349,0.0725737978443036,536.3344049090097,23.822491265193072,104.08185350204775,,,True,421,0,95,0.6000000000000001,0.0,,0.438323299982585,14,19830,0.7761916000017663
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,orbit,1,13175065122574839333,0.08492095564070602,0.17944641933155744,0.12112933384172286,0.051242723253739485,0.04191460232092311,510.4922135991298,20.644255523793124,105.50587807771679,,,True,365,5,103,0.1,0.3333969210832995,,0.18030170000565704,6,19645,0.6138162999995984
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-reconverge,1,13175065122574839333,0.05608129265152899,0.06243051884813599,0.06272607919839425,0.05380705736333302,0.04921367628145969,337.126013375391,36.93794090950929,154.03706363205902,,,True,290,0,117,0.1,0.050929457330417635,,0.040748400017037056,6,20210,0.44761419999122154
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-static,1,13175065122574839333,0.17497902228420667,0.18431354899985866,0.13688213947765704,0.24322518993517664,0.11506672878729665,1051.8655583340947,5.732745214918968,4.140608881085058,0.0,0.0,False,0,0,38,0.0,0.5985405897722641,,0.02227359999960754,2,17934,0.3784645999985514
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,cspf,2,11438443605498226516,0.1098877748715763,0.06369105097419014,0.17300608141592538,0.06932157655374702,0.13330715985049474,666.7252828936938,16.587425307254872,103.04214940180542,,0.0,True,208,0,96,0.6000000000000001,0.07845175916541441,,0.17584190001070965,7,19319,0.5561670999886701
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,ecmp,2,11438443605498226516,0.17987330371000188,0.040589450491339926,0.25171177507668496,0.15981349987681556,0.22761611909822702,1091.3505113851797,11.711196044001952,56.11386470979196,,0.5,True,274,0,80,0.6000000000000001,0.1806471618564225,,0.25212390001979657,11,17687,0.6773405999992974
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,orbit,2,11438443605498226516,0.11684251212771626,0.060559622474751724,0.2044415024337998,0.06472927628967498,0.13866325898478793,708.9219619143608,14.411091181458099,103.01800581181894,,,True,301,4,87,0.30000000000000004,0.08474284779579734,,0.2042877000203589,7,19179,0.6452642000076594
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-reconverge,2,11438443605498226516,0.1287995974467142,0.06758885164149822,0.180256781072377,0.09007069525918357,0.17071647574530902,781.4695323898735,15.147278517375813,103.02701270576097,,0.0,True,233,0,99,0.1,0.07181557378071184,,0.027597699998295866,5,18797,0.39193539999541827
