experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,3,9497508947973704058,0.6795852106451333,0.9935643299704244,0.916051241196958,0.6723505899112584,0.25066937482973184,4670.565519855042,61.5059119919968,156.11151446375666,0.2,0.2,False,173,0,0,0.30000000000000004,0.9934417824708509,,0.09381179999036249,2,8,1.7175350999896182
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,3,9497508947973704058,0.6795852106451333,0.9935643299704244,0.916051241196958,0.6723505899112584,0.25066937482973184,4670.565519855042,61.5059119919968,156.11151446375666,0.2,0.2,False,173,0,0,0.30000000000000004,0.9934417824708509,,0.06436079999548383,2,8,1.5535520999983419
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,3,9497508947973704058,0.6795852106451333,0.9935643299704244,0.916051241196958,0.6723505899112584,0.25066937482973184,4670.565519855042,61.5059119919968,156.11151446375666,0.2,0.2,False,173,0,0,0.30000000000000004,0.9934417824708509,,0.07652780000353232,2,8,1.6491562999872258
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,4,11564728017750213270,0.6275580575374318,0.8940370097374807,0.7923689085286112,0.5331550842944667,0.44084521967875345,5033.911489481569,70.83250903308841,154.02039755744602,0.0,0.0,True,35,0,0,0.30000000000000004,1.0112798194326602,,0.11464259999047499,2,2,1.3809862000052817
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,4,11564728017750213270,0.6241294596391501,1.0,0.9356121078457215,0.45428645215062663,0.3331774638663063,5006.409239855934,62.463495046872545,155.3002110546076,0.0,0.0,False,186,0,0,0.30000000000000004,1.0,,0.06183810000948142,2,4,1.5682330999989063
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,4,11564728017750213270,0.6241294596391501,1.0,0.9356121078457215,0.45428645215062663,0.3331774638663063,5006.409239855934,62.463495046872545,155.3002110546076,0.0,0.0,False,186,0,0,0.30000000000000004,1.0,,0.10296590000507422,2,4,1.5565982999978587
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,4,11564728017750213270,0.502645145684336,1.0,0.8583999336082585,0.34505096133767527,0.07665100982349478,4031.9316174847995,5.571795653176754,11.649066176448251,0.0,0.0,False,83,0,0,0.30000000000000004,1.0,,0.026313499998650514,2,10332,0.8712061999976868
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,4,11564728017750213270,0.6241294596391501,1.0,0.9356121078457215,0.45428645215062663,0.3331774638663063,5006.409239855934,62.463495046872545,155.3002110546076,0.0,0.0,False,186,0,0,0.30000000000000004,1.0,,0.0675381000037305,2,4,1.4687112999963574
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,4,11564728017750213270,0.6241294596391501,1.0,0.9356121078457215,0.45428645215062663,0.3331774638663063,5006.409239855934,62.463495046872545,155.3002110546076,0.0,0.0,False,186,0,0,0.30000000000000004,1.0,,0.1123173000087263,2,4,1.4596061000047484
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,4,11564728017750213270,0.6241294596391501,1.0,0.9356121078457215,0.45428645215062663,0.3331774638663063,5006.409239855934,62.463495046872545,155.3002110546076,0.0,0.0,False,186,0,0,0.30000000000000004,1.0,,0.08353479999641422,2,4,1.4063158000062685
