experiment,scenario,family,nodes,offered_load,failure,algorithm,trial,seed,flows,live_links,bound,achieved,optimality_gap
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,20,6488632190528016433,30,51,361809.1491939014,325247.98105823394,0.10105097733742918
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,20,6488632190528016433,30,51,361809.1491939014,340628.83505831304,0.05854001808074061
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,20,6488632190528016433,30,51,361809.1491939014,293510.8529036965,0.18876884800279714
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,20,6488632190528016433,30,51,361809.1491939014,293510.8529036965,0.18876884800279714
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,21,2455193771829845983,30,51,345047.38189843483,328671.0542483043,0.04746109812521615
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,21,2455193771829845983,30,51,345047.38189843483,324689.58503463207,0.059000003859745576
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,21,2455193771829845983,30,51,345047.38189843483,328596.2382622845,0.047677926276782356
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,21,2455193771829845983,30,51,345047.38189843483,324550.89133093855,0.05940195939098436
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,21,2455193771829845983,30,51,345047.38189843483,324550.89133093855,0.05940195939098436
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,22,1595233796224550767,30,51,454833.0227405916,418294.4362228733,0.08033406698914569
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,22,1595233796224550767,30,51,454833.0227405916,419113.16077659215,0.07853401177594754
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,22,1595233796224550767,30,51,454833.0227405916,432122.9714762703,0.04993052423388733
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,22,1595233796224550767,30,51,454833.0227405916,408613.78117015393,0.10161804279720965
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,22,1595233796224550767,30,51,454833.0227405916,408613.78117015393,0.10161804279720965
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,23,7820582130831768130,30,51,415761.33624635695,376319.2118904598,0.09486722529803959
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,23,7820582130831768130,30,51,415761.33624635695,368977.16749642434,0.11252650179623946
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,23,7820582130831768130,30,51,415761.33624635695,382170.8407689736,0.08079273503556261
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,23,7820582130831768130,30,51,415761.33624635695,365792.7765628133,0.12018568184977896
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,23,7820582130831768130,30,51,415761.33624635695,365792.7765628133,0.12018568184977896
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,24,12969516299237041408,30,51,369161.9057461998,345264.25962965505,0.06473486495915548
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,24,12969516299237041408,30,51,369161.9057461998,347132.7190427426,0.05967351007934796
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,24,12969516299237041408,30,51,369161.9057461998,352368.53890225716,0.04549051942398441
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,24,12969516299237041408,30,51,369161.9057461998,348256.29682786216,0.05662991926558725
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,24,12969516299237041408,30,51,369161.9057461998,348256.29682786216,0.05662991926558725
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,25,23305472960934847,30,51,445022.31878440204,383324.90234236635,0.1386389262690575
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,25,23305472960934847,30,51,445022.31878440204,400576.86960806017,0.09987240482173243
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,25,23305472960934847,30,51,445022.31878440204,399685.764512062,0.10187478775486769
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,25,23305472960934847,30,51,445022.31878440204,386538.750101211,0.13141715867856119
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,25,23305472960934847,30,51,445022.31878440204,386538.750101211,0.13141715867856119
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,26,16249812694106121320,30,51,456216.4112292513,400058.0989038245,0.123095774161458
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,26,16249812694106121320,30,51,456216.4112292513,363085.1511614837,0.2041383382435329
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,26,16249812694106121320,30,51,456216.4112292513,407641.55631467974,0.10647327390895289
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,26,16249812694106121320,30,51,456216.4112292513,313981.7725633914,0.3117701055133376
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,26,16249812694106121320,30,51,456216.4112292513,313981.7725633914,0.3117701055133376
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,27,3566542600136397150,30,51,442543.8650086147,403675.08249631006,0.08783034990564842
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,27,3566542600136397150,30,51,442543.8650086147,400700.85954085557,0.0945510914877209
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,27,3566542600136397150,30,51,442543.8650086147,406524.07434691995,0.08139258841831098
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,27,3566542600136397150,30,51,442543.8650086147,394916.68155520095,0.1076213844982048
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,27,3566542600136397150,30,51,442543.8650086147,394916.68155520095,0.1076213844982048
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,28,17011152826997470842,30,51,442210.0977453281,397634.3473915594,0.10080219918324929
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,28,17011152826997470842,30,51,442210.0977453281,395178.7005470111,0.10635532168558193
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,28,17011152826997470842,30,51,442210.0977453281,398916.255239943,0.09790333311275567
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,28,17011152826997470842,30,51,442210.0977453281,382836.77379817585,0.13426496647153852
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,28,17011152826997470842,30,51,442210.0977453281,382836.77379817585,0.13426496647153852
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,cspf,29,15289291701472316136,30,51,471347.4317425327,409139.29523369,0.13197936876173133
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,ecmp,29,15289291701472316136,30,51,471347.4317425327,427965.95353690576,0.09203715833403225
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,orbit,29,15289291701472316136,30,51,471347.4317425327,428262.88767288014,0.09140718961886041
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-reconverge,29,15289291701472316136,30,51,471347.4317425327,419299.6604970571,0.11042336870927527
a10-optimality,scale_free-n15-load0.9-critical_link-centralised,scale_free,15,0.9,critical_link,spf-static,29,15289291701472316136,30,51,471347.4317425327,419299.6604970571,0.11042336870927527
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,0,1534493351845415056,30,52,387421.1785936263,360291.7590730813,0.07002564913727027
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,0,1534493351845415056,30,52,387421.1785936263,355903.0268547275,0.08135371394334334
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,0,1534493351845415056,30,52,387421.1785936263,375655.43093159323,0.0303693972145348
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,0,1534493351845415056,30,52,387421.1785936263,343144.63551090285,0.11428529344588567
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,0,1534493351845415056,30,52,387421.1785936263,343144.63551090285,0.11428529344588567
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,1,5706735712734346086,30,52,449351.39761824685,304882.5266061706,0.3215053336382675
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,1,5706735712734346086,30,52,449351.39761824685,378288.0544488542,0.15814648301097656
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,1,5706735712734346086,30,52,449351.39761824685,413031.21297764924,0.08082802197369365
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,1,5706735712734346086,30,52,449351.39761824685,396715.91953249363,0.11713656253155902
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,1,5706735712734346086,30,52,449351.39761824685,396715.91953249363,0.11713656253155902
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,2,4282674373995663962,30,52,460442.3310681885,383427.1619326208,0.16726344199695709
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,2,4282674373995663962,30,52,460442.3310681885,387251.6755101831,0.15895726917246955
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,2,4282674373995663962,30,52,460442.3310681885,393084.85078608163,0.1462886353777313
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,2,4282674373995663962,30,52,460442.3310681885,383576.7437087153,0.16693857660991185
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,2,4282674373995663962,30,52,460442.3310681885,383576.7437087153,0.16693857660991185
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,3,18202259288667740408,30,52,432613.5656971832,327019.4271496705,0.2440842056751995
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,3,18202259288667740408,30,52,432613.5656971832,402788.3459633089,0.06894194287645405
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,3,18202259288667740408,30,52,432613.5656971832,418472.3967334341,0.03268776128404505
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,3,18202259288667740408,30,52,432613.5656971832,333315.74318408116,0.2295300711457754
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,3,18202259288667740408,30,52,432613.5656971832,333315.74318408116,0.2295300711457754
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,4,11342217489687827944,30,52,360655.6559128246,332813.6133017987,0.07719840838363479
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,4,11342217489687827944,30,52,360655.6559128246,268490.9764050025,0.25554757840841835
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,4,11342217489687827944,30,52,360655.6559128246,344844.6979811731,0.04383948420726613
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,4,11342217489687827944,30,52,360655.6559128246,267934.1016062498,0.257091640700588
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,4,11342217489687827944,30,52,360655.6559128246,267934.1016062498,0.257091640700588
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,5,16318618410530036450,30,52,458631.3771514136,343616.9593747255,0.25077747294799013
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,5,16318618410530036450,30,52,458631.3771514136,365536.0865395043,0.20298500113561702
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,5,16318618410530036450,30,52,458631.3771514136,422710.42337484413,0.07832205899142053
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,5,16318618410530036450,30,52,458631.3771514136,347832.6160522838,0.24158565379304708
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,5,16318618410530036450,30,52,458631.3771514136,347832.6160522838,0.24158565379304708
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,6,5713434172233935557,30,52,381906.53079380956,346820.5319715019,0.09187064371321407
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,6,5713434172233935557,30,52,381906.53079380956,343180.80179944925,0.10140106510843683
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,6,5713434172233935557,30,52,381906.53079380956,351109.18424463226,0.08064105760423546
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,6,5713434172233935557,30,52,381906.53079380956,347309.99969034333,0.09058900100911027
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,6,5713434172233935557,30,52,381906.53079380956,347309.99969034333,0.09058900100911027
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,7,1008794533442208528,30,52,343102.61368029704,315893.52938649704,0.07930305164959606
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,7,1008794533442208528,30,52,343102.61368029704,328755.2810091862,0.04181644819668939
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,7,1008794533442208528,30,52,343102.61368029704,327924.4225670206,0.044238051556842684
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,7,1008794533442208528,30,52,343102.61368029704,306847.93180524965,0.10566716903191387
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,7,1008794533442208528,30,52,343102.61368029704,306847.93180524965,0.10566716903191387
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,8,18122201383487598518,30,52,348777.6113850982,337042.48824052006,0.03364643475243301
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,8,18122201383487598518,30,52,348777.6113850982,336703.4744964477,0.03461844021667715
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,8,18122201383487598518,30,52,348777.6113850982,337451.9659304404,0.03247239812693348
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,8,18122201383487598518,30,52,348777.6113850982,335797.7082572443,0.03721541378847937
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,8,18122201383487598518,30,52,348777.6113850982,335797.7082572443,0.03721541378847937
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,9,1070859410794766376,30,52,384209.44485240517,304759.5592587518,0.206787955522994
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,9,1070859410794766376,30,52,384209.44485240517,338641.4294275323,0.11860201781967616
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,9,1070859410794766376,30,52,384209.44485240517,367323.5546815888,0.04394970086511829
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,9,1070859410794766376,30,52,384209.44485240517,274333.4830787071,0.2859793356092719
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,9,1070859410794766376,30,52,384209.44485240517,274333.4830787071,0.2859793356092719
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,10,17670029044132377555,30,52,493819.0279270583,437990.5027710277,0.11305462527514631
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,10,17670029044132377555,30,52,493819.0279270583,412906.21332574316,0.16385114794172473
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,10,17670029044132377555,30,52,493819.0279270583,462825.54376510374,0.06276283903449054
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,10,17670029044132377555,30,52,493819.0279270583,415296.3274650892,0.1590110871012601
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,10,17670029044132377555,30,52,493819.0279270583,415296.3274650892,0.1590110871012601
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,11,7293960694705413488,30,52,373180.04252044886,324625.3069538779,0.13011075093575064
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,11,7293960694705413488,30,52,373180.04252044886,320741.07751640317,0.14051921064662032
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,11,7293960694705413488,30,52,373180.04252044886,356051.4976070251,0.04589887711501939
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,11,7293960694705413488,30,52,373180.04252044886,290096.8700969596,0.22263562612391474
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,11,7293960694705413488,30,52,373180.04252044886,290096.8700969596,0.22263562612391474
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,12,15178534245167101550,30,52,410248.93735480617,346216.94426209136,0.15608082620659258
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,12,15178534245167101550,30,52,410248.93735480617,346545.06223666866,0.15528102407500655
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,12,15178534245167101550,30,52,410248.93735480617,364246.2993646144,0.11213347263446072
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,12,15178534245167101550,30,52,410248.93735480617,337644.9398949035,0.17697546745163328
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,12,15178534245167101550,30,52,410248.93735480617,337644.9398949035,0.17697546745163328
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,13,1759013673072737024,30,52,378382.4283081756,311476.2342304677,0.17682162032962
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,13,1759013673072737024,30,52,378382.4283081756,314764.02679387474,0.16813254727168914
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,13,1759013673072737024,30,52,378382.4283081756,367791.8800250199,0.027989006599772992
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,13,1759013673072737024,30,52,378382.4283081756,308053.4062554669,0.18586756886984412
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,13,1759013673072737024,30,52,378382.4283081756,308053.4062554669,0.18586756886984412
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,14,18420080137419375280,30,52,382944.708933247,353856.41836810065,0.07595950508410576
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,14,18420080137419375280,30,52,382944.708933247,351633.42168467434,0.08176451199912182
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,14,18420080137419375280,30,52,382944.708933247,368258.5894269294,0.03835049594294726
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,14,18420080137419375280,30,52,382944.708933247,347981.14868127793,0.09130184968311905
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,14,18420080137419375280,30,52,382944.708933247,347981.14868127793,0.09130184968311905
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,15,13995728930769256063,30,52,460323.34640176373,402570.71531428216,0.12546100809120353
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,15,13995728930769256063,30,52,460323.34640176373,398078.89679646626,0.13521897182023745
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,15,13995728930769256063,30,52,460323.34640176373,404577.7042519195,0.12110105339126165
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,15,13995728930769256063,30,52,460323.34640176373,392682.0570120775,0.14694299109185283
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,15,13995728930769256063,30,52,460323.34640176373,392682.0570120775,0.14694299109185283
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,16,15486783763461059911,30,52,353351.37635286077,328557.29844346415,0.07016833545495227
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,16,15486783763461059911,30,52,353351.37635286077,325469.7887440918,0.07890612425668342
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,16,15486783763461059911,30,52,353351.37635286077,341698.9470412376,0.03297688955366318
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,16,15486783763461059911,30,52,353351.37635286077,319490.9182540722,0.09582659178600494
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,16,15486783763461059911,30,52,353351.37635286077,319490.9182540722,0.09582659178600494
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,17,17066765388854912800,30,52,422064.15710231534,299138.0547323392,0.2912498024327065
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,17,17066765388854912800,30,52,422064.15710231534,395480.94410652923,0.06298382022840643
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,17,17066765388854912800,30,52,422064.15710231534,390333.76042945543,0.07517908388787431
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,17,17066765388854912800,30,52,422064.15710231534,292405.34902266646,0.307201656188534
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,17,17066765388854912800,30,52,422064.15710231534,292405.34902266646,0.307201656188534
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,18,11014967165684409751,30,52,365088.07853365457,287439.5084996165,0.212684485195756
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,18,11014967165684409751,30,52,365088.07853365457,345813.0752813379,0.05279548795384692
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,18,11014967165684409751,30,52,365088.07853365457,351402.72321296536,0.037485078602553346
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,18,11014967165684409751,30,52,365088.07853365457,338594.6354149216,0.07256726438491667
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,18,11014967165684409751,30,52,365088.07853365457,338594.6354149216,0.07256726438491667
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,19,18150229012695298565,30,52,365465.39460798324,302597.97640786815,0.1720201669642344
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,19,18150229012695298565,30,52,365465.39460798324,290317.6754364945,0.20562198303917656
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,19,18150229012695298565,30,52,365465.39460798324,336651.23943285894,0.07884236264293043
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,19,18150229012695298565,30,52,365465.39460798324,283530.7952066015,0.22419249704686528
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,19,18150229012695298565,30,52,365465.39460798324,283530.7952066015,0.22419249704686528
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,20,9650366495368769415,30,52,402224.527121273,287520.79318173695,0.2851733949703972
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,20,9650366495368769415,30,52,402224.527121273,302071.2628882725,0.24899840134016415
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,20,9650366495368769415,30,52,402224.527121273,377767.4506736217,0.06080453776076511
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,20,9650366495368769415,30,52,402224.527121273,290828.6496220029,0.2769494896209639
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,20,9650366495368769415,30,52,402224.527121273,290828.6496220029,0.2769494896209639
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,21,15963120920191804124,30,52,419802.6103082627,313813.07446355314,0.2524746946353693
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,21,15963120920191804124,30,52,419802.6103082627,318432.48341283493,0.24147093039986411
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,21,15963120920191804124,30,52,419802.6103082627,322277.7032594966,0.23231134026811595
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,21,15963120920191804124,30,52,419802.6103082627,321181.98716897843,0.23492141477364026
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,21,15963120920191804124,30,52,419802.6103082627,321181.98716897843,0.23492141477364026
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,22,5010825872347103668,30,52,316847.4558090405,296473.5193614267,0.06430203580328853
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,22,5010825872347103668,30,52,316847.4558090405,298366.3140788982,0.05832819986814286
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,22,5010825872347103668,30,52,316847.4558090405,300808.3787040921,0.05062081708686628
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,22,5010825872347103668,30,52,316847.4558090405,290069.77569309424,0.08451284561389949
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,22,5010825872347103668,30,52,316847.4558090405,290069.77569309424,0.08451284561389949
