experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit,10,11193605584310611830,0.02991315802570603,0.06331275608576144,0.03983773292052186,0.023320702854832155,0.009122768471789635,307.4830779492508,41.87915877236606,152.05262023671813,,,True,293,4,190,0.9,3,False,306,0.0,0.10157677546322043,,0.4320993999717757,5,21143,1.6033371000085026
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.6,10,11193605584310611830,0.25124246862341193,0.21006078194403804,0.19439553102405144,0.3270397077257844,0.23461596522591008,2582.5694330738056,0.9747299369420335,1.8503591101579038,0.0,0.2,False,55,0,0,0.9,3,False,306,0.30000000000000004,1.0,,0.07829629996558651,2,14554,1.3714411999972071
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.7,10,11193605584310611830,0.2920411883174209,0.2950889231740115,0.24440503205963648,0.3860386066128952,0.21672407895713955,3001.947283353674,1.2796958853715112,3.343319981737331,0.0,0.2,False,60,0,0,0.9,3,False,306,0.30000000000000004,1.0,,0.08573089996934868,2,13782,1.647382800001651
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.8,10,11193605584310611830,0.36597660470246024,0.5479833630708253,0.38128468508837676,0.5050910434524682,0.06387227684755235,3761.9435826409267,1.4039599791885498,3.0263718001610753,0.0,0.2,False,66,0,0,0.9,3,False,306,0.30000000000000004,1.0,,0.09585479999077506,2,12774,2.0495262000185903
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.9,10,11193605584310611830,0.4262478649872712,0.6623712907620336,0.5476175960669163,0.48430617418986815,0.08918541426066891,4381.483405495077,1.5032334402934022,3.857686798509983,0.0,0.0,False,72,0,0,0.9,3,False,306,0.30000000000000004,0.9999999999999999,,0.12842690001707524,2,12004,2.135006800002884
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.95,10,11193605584310611830,0.2920719710795095,0.6317766156988605,0.4571514762274298,0.1661989057698034,0.09103910898679354,3002.263705258264,1.2991461585812916,2.7664710971872513,0.0,0.0,True,85,0,77,0.9,3,False,306,0.30000000000000004,0.9983067050328126,,0.24757480001426302,6,15471,1.6897121999936644
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-1.0,10,11193605584310611830,0.2433297640713453,0.5602073179866398,0.4055519347718434,0.14017878594084585,0.02859696247721144,2501.2332281675344,1.4808290015054555,3.0497866221217587,0.0,0.0,True,79,0,104,0.9,3,False,306,0.0,0.8665341384247551,,0.17446450001443736,4,16971,1.5416108000208624
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-no-fallback,10,11193605584310611830,0.24440224734043461,0.5736319284007576,0.3814933342240239,0.1345215475164232,0.05747828862497687,2512.257489007706,1.4511901291350342,2.570295054546537,,0.0,True,85,1,106,0.9,3,False,306,0.0,0.848205107174346,,0.21483929999521933,5,17093,1.5456909000058658
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,spf-static,10,11193605584310611830,0.08722894489106273,0.05649239007352039,0.10040941223046249,0.10206841484871416,0.07173169124186836,896.6430237262283,7.119846192041386,50.762522845192635,0.0,0.0,False,0,0,73,0.9,3,False,306,0.0,0.25047562997943934,,0.03910090000135824,3,20139,0.9530138999980409
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,cspf,11,2609158847039932858,0.07096883088431744,0.12697188377531668,0.06204762123427813,0.07420275945663983,0.0375883670641098,526.5164841962055,19.743499069877185,102.06066834144225,,,True,126,0,123,0.9,3,False,252,0.0,0.31810603662754094,,0.3308730999706313,5,20516,1.2863513999909628
