experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,cspf,27,454357396094942141,0.6685395320934151,1.0,0.7173020109816303,0.6444277337762426,0.4429140369029249,6506.665078204165,52.136322829577786,151.02395208761018,,,False,0,0,0,0.98,3,False,336,,,,0.18686009998782538,1,0,4.194868000020506
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit,27,454357396094942141,0.6465532334739564,1.0,0.9751447024710165,0.5351728020894321,0.2600310287843651,6292.6800039360205,56.191650051420694,102.87925269200441,,,False,150,0,0,0.98,3,False,336,,,,0.19983890000730753,1,0,4.608826099982252
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,27,454357396094942141,0.5064820350662288,0.8157384223874106,0.8438136149949993,0.3793782565994011,0.16393749988258552,4929.415258337672,1.3993869685481872,3.2433417806440907,,,False,79,0,0,0.98,3,False,336,,,,0.11585400000330992,1,10650,2.4835855000128504
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.95,27,454357396094942141,0.5531868263173569,1.0,0.9464586251163333,0.34880764384448765,0.18490718183921032,5383.976910461586,1.454845627299007,3.0800241597914386,,,False,86,0,0,0.98,3,False,336,,,,0.13193840000894852,1,9600,2.7541657999972813
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,cspf,28,3138965958554032190,0.7862087003400213,1.0,0.8784018103249975,0.7598443671477859,0.6055642946028372,5991.343150277956,53.012691890467764,150.8094919243308,,,False,0,0,0,0.98,3,False,300,,,,0.16010999999707565,1,0,4.338461199979065
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit,28,3138965958554032190,0.7647691915136763,1.0,0.9902819743664886,0.7884624239618399,0.3496003749314997,5827.962289322724,45.76742429994055,102.35066774912674,,,False,150,0,0,0.98,3,False,300,,,,0.17384850000962615,1,0,4.973683700023685
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,28,3138965958554032190,0.600898377870014,1.0,0.8999600303992044,0.5406342573801696,0.1356501616935857,4579.176468929465,1.3258111729508921,3.342940584071927,,,False,93,0,0,0.98,3,False,300,,,,0.12833239999599755,1,8550,3.138775800005533
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.95,28,3138965958554032190,0.6381134003368144,1.0,0.9035833626467019,0.6267543345103325,0.16048319217343637,4862.775429164165,1.4305386660261767,3.1028381203095337,,,False,100,0,0,0.98,3,False,300,,,,0.12342019999050535,1,7500,3.4535771000082605
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,cspf,29,7520700283351060416,0.7967971253793867,1.0,0.9131137426220579,0.7519925359720581,0.6277807012178939,3731.7035527746334,32.48212672557983,102.92274264638938,,,False,0,0,0,0.98,3,False,224,,,,0.13386889998218976,1,0,4.365233999997145
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit,29,7520700283351060416,0.7775298061697209,1.0,0.9199990590894314,0.8223299399372654,0.44229113738543757,3641.4673794037535,38.88038736715224,103.68066552607816,,,False,150,0,0,0.98,3,False,224,,,,0.15041949998703785,1,0,4.749652300000889
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,29,7520700283351060416,0.6976378413688467,1.0,0.9114181593993391,0.745577967859507,0.24026120944908969,3267.302966167931,1.64889232865821,3.3512733410893523,,,False,106,0,0,0.98,3,False,224,,,,0.14107139999396168,1,6600,3.7109769999806304
