experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,backup_activations,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,13,1179519667793588673,0.11087118064454077,0.17721845946326714,0.18213955139405827,0.0805218367148685,0.02998939729976244,137.67471390071776,84.53304334463662,279.1436384635107,,,True,150,0,0,0,0.98,3,False,120,0.0,0.05063668399607858,,0.06487850000848994,2,18720,0.6687278999888804
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,13,1179519667793588673,0.11087118064454077,0.17721845946326714,0.18213955139405827,0.0805218367148685,0.02998939729976244,137.67471390071776,84.53304334463662,279.1436384635107,,,True,150,0,0,0,0.98,3,False,120,0.0,0.05063668399607858,,0.05497379999724217,2,18720,0.6739646999922115
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,13,1179519667793588673,0.11087118064454077,0.17721845946326714,0.18213955139405827,0.0805218367148685,0.02998939729976244,137.67471390071776,84.53304334463662,279.1436384635107,,,True,150,0,0,0,0.98,3,False,120,0.0,0.05063668399607858,,0.06152759998803958,2,18720,0.6965351000253577
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,13,1179519667793588673,0.11087118064454077,0.17721845946326714,0.18213955139405827,0.0805218367148685,0.02998939729976244,137.67471390071776,84.53304334463662,279.1436384635107,,,True,150,0,0,0,0.98,3,False,120,0.0,0.05063668399607858,,0.05052739998791367,2,18720,0.6532352000067476
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,14,11486592490449855931,0.13117371076194032,0.17989878762070044,0.19672184192939407,0.10400553665340072,0.07917743161774483,155.76550665957504,96.01555986822254,329.3937736144187,,,True,0,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.024471299984725192,2,18460,0.6970980999758467
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,14,11486592490449855931,0.13020399488851922,0.17989878762070044,0.19980407290033214,0.09863223367099364,0.08007257306005036,154.6139932697206,96.87074940374866,334.0888239348573,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.05091879999963567,2,18460,0.7272544000006747
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,14,11486592490449855931,0.13020399488851922,0.17989878762070044,0.19980407290033214,0.09863223367099364,0.08007257306005036,154.6139932697206,96.87074940374866,334.0888239348573,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.035265799961052835,2,18460,0.565527500002645
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,14,11486592490449855931,0.13020399488851922,0.17989878762070044,0.19980407290033214,0.09863223367099364,0.08007257306005036,154.6139932697206,96.87074940374866,334.0888239348573,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.03895889999694191,2,18460,0.5638876000011805
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,14,11486592490449855931,0.13020399488851922,0.17989878762070044,0.19980407290033214,0.09863223367099364,0.08007257306005036,154.6139932697206,96.87074940374866,334.0888239348573,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.05171379999956116,2,18460,0.6122865999932401
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,14,11486592490449855931,0.13020399488851922,0.17989878762070044,0.19980407290033214,0.09863223367099364,0.08007257306005036,154.6139932697206,96.87074940374866,334.0888239348573,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0537293703315797,,0.05007840000325814,2,18460,0.6808497000019997
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,15,2586265077180186840,0.17272493485129772,0.26167210967959914,0.19902458243520205,0.15414975263722056,0.11168856526658728,206.39564085121387,64.45078912900048,324.8590064517439,,,True,0,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.05047630000626668,2,17550,0.47994910000124946
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,15,2586265077180186840,0.16484646844242165,0.26167210967959914,0.20141347943011212,0.1297836858136607,0.10901984337171057,196.9813595560166,62.79103767429273,298.6067447564218,,,True,150,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.04040309999254532,2,17550,0.6512276000285055
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,15,2586265077180186840,0.16484646844242165,0.26167210967959914,0.20141347943011212,0.1297836858136607,0.10901984337171057,196.9813595560166,62.79103767429273,298.6067447564218,,,True,150,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.0507346999947913,2,17550,0.6489678999932948
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,15,2586265077180186840,0.16484646844242165,0.26167210967959914,0.20141347943011212,0.1297836858136607,0.10901984337171057,196.9813595560166,62.79103767429273,298.6067447564218,,,True,150,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.052510300010908395,2,17550,0.6089729999948759
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,15,2586265077180186840,0.16484646844242165,0.26167210967959914,0.20141347943011212,0.1297836858136607,0.10901984337171057,196.9813595560166,62.79103767429273,298.6067447564218,,,True,150,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.06474090000847355,2,17550,0.750658500008285
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,15,2586265077180186840,0.16484646844242165,0.26167210967959914,0.20141347943011212,0.1297836858136607,0.10901984337171057,196.9813595560166,62.79103767429273,298.6067447564218,,,True,150,0,0,0,0.98,3,False,120,0.0,0.148083203476467,,0.05183989999932237,2,17550,0.7270382999849971
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,16,7473336726444104084,0.11310483187341915,0.13333333333333242,0.23021372106460705,0.07533032474653657,0.04264633748138281,134.81733568335866,77.66251787590527,234.1796951568152,,,True,0,0,0,0,0.98,3,False,120,0.0,0.0,,0.045129000005545095,2,18720,0.7014071999874432
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,16,7473336726444104084,0.11245144581029576,0.13333333333333242,0.2344665025678992,0.06766278588585535,0.047365617425775976,134.0385204307838,77.87539193092276,231.14198615069768,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.05713930001365952,2,18720,0.709539000003133
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,16,7473336726444104084,0.11245144581029576,0.13333333333333242,0.2344665025678992,0.06766278588585535,0.047365617425775976,134.0385204307838,77.87539193092276,231.14198615069768,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.05604720002156682,2,18720,0.6659496999927796
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,16,7473336726444104084,0.11245144581029576,0.13333333333333242,0.2344665025678992,0.06766278588585535,0.047365617425775976,134.0385204307838,77.87539193092276,231.14198615069768,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.03183359996182844,2,18720,0.5226338999927975
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,16,7473336726444104084,0.11245144581029576,0.13333333333333242,0.2344665025678992,0.06766278588585535,0.047365617425775976,134.0385204307838,77.87539193092276,231.14198615069768,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.05260739999357611,2,18720,0.6761723999807145
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,16,7473336726444104084,0.11245144581029576,0.13333333333333242,0.2344665025678992,0.06766278588585535,0.047365617425775976,134.0385204307838,77.87539193092276,231.14198615069768,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.0625764999713283,2,18720,0.6751875999907497
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,17,11792051951959958527,0.11624822612980637,0.16252146409693505,0.1455409459776996,0.12326396534902075,0.055627893131401845,133.09582635886096,86.27273705177517,277.1269864843851,,,True,0,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.046290500002214685,2,18460,0.6343076000048313
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,17,11792051951959958527,0.11419854898363278,0.16252146409693505,0.14610546775773928,0.11267972238727374,0.061340141659212456,130.74909400327024,73.84377593425954,236.82461031939957,,,True,150,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.06838790001347661,2,18460,0.6712735000182875
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,17,11792051951959958527,0.11419854898363278,0.16252146409693505,0.14610546775773928,0.11267972238727374,0.061340141659212456,130.74909400327024,73.84377593425954,236.82461031939957,,,True,150,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.04776590000255965,2,18460,0.6976564000069629
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,17,11792051951959958527,0.11419854898363278,0.16252146409693505,0.14610546775773928,0.11267972238727374,0.061340141659212456,130.74909400327024,73.84377593425954,236.82461031939957,,,True,150,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.06490160000976175,2,18460,0.6730342000082601
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,17,11792051951959958527,0.11419854898363278,0.16252146409693505,0.14610546775773928,0.11267972238727374,0.061340141659212456,130.74909400327024,73.84377593425954,236.82461031939957,,,True,150,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.03027509999810718,2,18460,0.6686952000018209
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,17,11792051951959958527,0.11419854898363278,0.16252146409693505,0.14610546775773928,0.11267972238727374,0.061340141659212456,130.74909400327024,73.84377593425954,236.82461031939957,,,True,150,0,0,0,0.98,3,False,120,0.0,0.03367861241954269,,0.059193799999775365,2,18460,0.6064809999952558
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,18,6017868697462604698,0.10561595705566103,0.13333333333333236,0.1962045082636193,0.08479056706011232,0.024358358870676174,126.8684123021512,92.11795865605815,224.0260946471207,,,True,0,0,0,0,0.98,3,False,120,0.0,0.0,,0.04825150000397116,2,19110,0.5496435999812093
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,18,6017868697462604698,0.10429300329044387,0.13333333333333236,0.1962045082636193,0.07798727781042604,0.02879300183427119,125.27924861494625,93.11955386047606,326.4486380405956,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.031819900003029034,2,19110,0.5643497999990359
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,18,6017868697462604698,0.10429300329044387,0.13333333333333236,0.1962045082636193,0.07798727781042604,0.02879300183427119,125.27924861494625,93.11955386047606,326.4486380405956,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.06101289999787696,2,19110,0.6495101999898907
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,18,6017868697462604698,0.10429300329044387,0.13333333333333236,0.1962045082636193,0.07798727781042604,0.02879300183427119,125.27924861494625,93.11955386047606,326.4486380405956,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.04995360001339577,2,19110,0.6903370999789331
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,18,6017868697462604698,0.10429300329044387,0.13333333333333236,0.1962045082636193,0.07798727781042604,0.02879300183427119,125.27924861494625,93.11955386047606,326.4486380405956,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.05713230001856573,2,19110,0.7086585000215564
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,18,6017868697462604698,0.10429300329044387,0.13333333333333236,0.1962045082636193,0.07798727781042604,0.02879300183427119,125.27924861494625,93.11955386047606,326.4486380405956,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0,,0.03796580000198446,2,19110,0.7000812999904156
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,19,3528967197244390616,0.17379388518251945,0.2922096422400678,0.20449310114152222,0.18757131781246889,0.0641344491633227,203.12561267830336,51.8223867467564,178.30238502862412,,,True,0,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.05030609999084845,2,17810,0.7559363000036683
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,19,3528967197244390616,0.1717500096837166,0.2922096422400678,0.20449310114152222,0.1858288421635625,0.058724607708756746,200.73678603750125,62.57424279565255,231.93261175585323,,0.0,True,150,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.06702589997439645,2,17810,0.7386477999971248
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,19,3528967197244390616,0.1717500096837166,0.2922096422400678,0.20449310114152222,0.1858288421635625,0.058724607708756746,200.73678603750125,62.57424279565255,231.93261175585323,,0.0,True,150,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.055708999978378415,2,17810,0.7435461000131909
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,19,3528967197244390616,0.1717500096837166,0.2922096422400678,0.20449310114152222,0.1858288421635625,0.058724607708756746,200.73678603750125,62.57424279565255,231.93261175585323,,0.0,True,150,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.029964499990455806,2,17810,0.6244341999990866
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,19,3528967197244390616,0.1717500096837166,0.2922096422400678,0.20449310114152222,0.1858288421635625,0.058724607708756746,200.73678603750125,62.57424279565255,231.93261175585323,,0.0,True,150,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.03421810001600534,2,17810,0.40816709998762235
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,19,3528967197244390616,0.1717500096837166,0.2922096422400678,0.20449310114152222,0.1858288421635625,0.058724607708756746,200.73678603750125,62.57424279565255,231.93261175585323,,0.0,True,150,0,0,0,0.98,3,False,120,0.0,0.18331881796931107,,0.052515999996103346,2,17810,0.7471107000019401
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,20,613501713616475563,0.12939882230872113,0.156782332616559,0.24601109687097558,0.10125864296888293,0.03372531041201267,148.05734925268553,88.10767365735943,372.7198391594293,,,True,0,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.040075100027024746,2,18460,0.7053283999848645
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,20,613501713616475563,0.12943410575586686,0.156782332616559,0.24615688179955866,0.1039130590260891,0.030367683905117654,148.0977203593439,89.37346638335022,376.995164114087,,,True,150,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.061119999998481944,2,18460,0.6669414000061806
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,20,613501713616475563,0.12943410575586686,0.156782332616559,0.24615688179955866,0.1039130590260891,0.030367683905117654,148.0977203593439,89.37346638335022,376.995164114087,,,True,150,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.03288610000163317,2,18460,0.6742966999881901
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,20,613501713616475563,0.12943410575586686,0.156782332616559,0.24615688179955866,0.1039130590260891,0.030367683905117654,148.0977203593439,89.37346638335022,376.995164114087,,,True,150,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.05090299999574199,2,18460,0.5365454999846406
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,20,613501713616475563,0.12943410575586686,0.156782332616559,0.24615688179955866,0.1039130590260891,0.030367683905117654,148.0977203593439,89.37346638335022,376.995164114087,,,True,150,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.05393009999534115,2,18460,0.6733436999784317
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,20,613501713616475563,0.12943410575586686,0.156782332616559,0.24615688179955866,0.1039130590260891,0.030367683905117654,148.0977203593439,89.37346638335022,376.995164114087,,,True,150,0,0,0,0.98,3,False,120,0.0,0.027056537634490056,,0.04787969999597408,2,18460,0.6397307000006549
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,21,12495185509527319030,0.11361784064789031,0.2079596534658309,0.14883520673929093,0.0927129848964346,0.05683416514500788,138.479390297261,88.90353443740779,368.59921683454013,,,True,0,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.027628200012259185,2,18850,0.5998951999936253
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,21,12495185509527319030,0.10906758814375905,0.2079596534658309,0.15689902871036235,0.0833451962586537,0.04508090263407622,132.93346380475305,97.24217327011827,273.6186077729795,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.048675699974410236,2,18850,0.6515658000134863
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,21,12495185509527319030,0.10906758814375905,0.2079596534658309,0.15689902871036235,0.0833451962586537,0.04508090263407622,132.93346380475305,97.24217327011827,273.6186077729795,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.06226690000039525,2,18850,0.8110901000036392
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,21,12495185509527319030,0.10906758814375905,0.2079596534658309,0.15689902871036235,0.0833451962586537,0.04508090263407622,132.93346380475305,97.24217327011827,273.6186077729795,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.06405640000593849,2,18850,0.5842967000207864
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,21,12495185509527319030,0.10906758814375905,0.2079596534658309,0.15689902871036235,0.0833451962586537,0.04508090263407622,132.93346380475305,97.24217327011827,273.6186077729795,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.05032670000218786,2,18850,0.6482868000166491
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,21,12495185509527319030,0.10906758814375905,0.2079596534658309,0.15689902871036235,0.0833451962586537,0.04508090263407622,132.93346380475305,97.24217327011827,273.6186077729795,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08610729246057344,,0.054313400003593415,2,18850,0.6636094000132289
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,22,12969369615750221988,0.13246591774442815,0.21819755616424558,0.16363299504649584,0.1034470489028592,0.09070640485696152,155.95618408130386,91.40871769319605,327.338183431866,,,True,0,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.06247899998561479,2,18200,0.63777050000499
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,22,12969369615750221988,0.13419178085525382,0.21819755616424558,0.16869638058695174,0.10281350135375743,0.09350154883488082,157.98809560688102,79.81662492570645,272.9855811275871,,,True,150,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.052501400001347065,2,18200,0.6980350999801885
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,22,12969369615750221988,0.13419178085525382,0.21819755616424558,0.16869638058695174,0.10281350135375743,0.09350154883488082,157.98809560688102,79.81662492570645,272.9855811275871,,,True,150,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.05079840001417324,2,18200,0.656846099998802
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,22,12969369615750221988,0.13419178085525382,0.21819755616424558,0.16869638058695174,0.10281350135375743,0.09350154883488082,157.98809560688102,79.81662492570645,272.9855811275871,,,True,150,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.02801109998836182,2,18200,0.5572534000093583
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,22,12969369615750221988,0.13419178085525382,0.21819755616424558,0.16869638058695174,0.10281350135375743,0.09350154883488082,157.98809560688102,79.81662492570645,272.9855811275871,,,True,150,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.06001290000858717,2,18200,0.7529404999804683
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,22,12969369615750221988,0.13419178085525382,0.21819755616424558,0.16869638058695174,0.10281350135375743,0.09350154883488082,157.98809560688102,79.81662492570645,272.9855811275871,,,True,150,0,0,0,0.98,3,False,120,0.0,0.09792025711258957,,0.049329100002069026,2,18200,0.6800488000153564
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,23,13323545085819628574,0.12980690096425976,0.20990520174613947,0.16131412632193368,0.08634124059501457,0.11963998706753548,154.45479314014565,96.78063853016735,327.2759742614023,,,True,0,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.05224400002043694,2,18460,0.7195255999977235
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,23,13323545085819628574,0.12694721474930357,0.20990520174613947,0.16495436542994346,0.07779543792550211,0.11663912643532615,151.05210622985268,86.27875768525269,281.5619721836189,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.06335000004037283,2,18460,0.8095114000025205
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,23,13323545085819628574,0.12694721474930357,0.20990520174613947,0.16495436542994346,0.07779543792550211,0.11663912643532615,151.05210622985268,86.27875768525269,281.5619721836189,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.047954500012565404,2,18460,0.6558932999905664
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,23,13323545085819628574,0.12694721474930357,0.20990520174613947,0.16495436542994346,0.07779543792550211,0.11663912643532615,151.05210622985268,86.27875768525269,281.5619721836189,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.05413890001364052,2,18460,0.6821713999961503
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,23,13323545085819628574,0.12694721474930357,0.20990520174613947,0.16495436542994346,0.07779543792550211,0.11663912643532615,151.05210622985268,86.27875768525269,281.5619721836189,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.045974999986356124,2,18460,0.5050035000022035
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,23,13323545085819628574,0.12694721474930357,0.20990520174613947,0.16495436542994346,0.07779543792550211,0.11663912643532615,151.05210622985268,86.27875768525269,281.5619721836189,,,True,150,0,0,0,0.98,3,False,120,0.0,0.08835215586092843,,0.05978170002344996,2,18460,0.7368676999758463
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,cspf,24,12887303329746662727,0.1225450548815285,0.15709231453486006,0.19907662155242853,0.0987366910041693,0.05878989274321488,142.01025225949772,81.66358589331219,269.1722577381607,,,True,0,0,0,0,0.98,3,False,120,0.0,0.0274142090786885,,0.046198700001696125,2,18590,0.6724488999752793
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit,24,12887303329746662727,0.12261404776566566,0.15709231453486006,0.19907662155242853,0.0983386465468459,0.059602354598978655,142.09020405265576,105.880934047496,375.08226798459026,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0274142090786885,,0.0504963000130374,2,18590,0.6588161000108812
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,24,12887303329746662727,0.12261404776566566,0.15709231453486006,0.19907662155242853,0.0983386465468459,0.059602354598978655,142.09020405265576,105.880934047496,375.08226798459026,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0274142090786885,,0.06246179997106083,2,18590,0.6642576000012923
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,24,12887303329746662727,0.12261404776566566,0.15709231453486006,0.19907662155242853,0.0983386465468459,0.059602354598978655,142.09020405265576,105.880934047496,375.08226798459026,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0274142090786885,,0.03929120002430864,2,18590,0.6963191000104416
a11-mechanisms,ring-n60-load1.5-random_node_30-centralised,ring,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,24,12887303329746662727,0.12261404776566566,0.15709231453486006,0.19907662155242853,0.0983386465468459,0.059602354598978655,142.09020405265576,105.880934047496,375.08226798459026,,,True,150,0,0,0,0.98,3,False,120,0.0,0.0274142090786885,,0.04859930000384338,2,18590,0.7187893000082113
